class,ring-type,cap-surface,spore-print-color,bruises,odor,gill-attachment,habitat,gill-size,gill-color
e,p,y,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,u
e,e,outros,n,f,n,f,g,b,h
e,p,y,n,t,n,f,d,b,w
e,e,s,n,f,n,f,g,b,n
e,p,outros,n,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,w
p,p,y,n,t,outros,f,outros,n,w
e,p,y,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,n
e,e,s,n,f,n,f,g,b,k
e,p,y,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
p,p,s,n,t,outros,f,outros,n,w
e,p,outros,outros,t,n,f,d,b,w
e,e,s,outros,f,n,f,g,b,k
e,e,s,n,f,n,f,g,b,p
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,w
p,outros,outros,outros,f,f,f,d,b,h
e,p,y,outros,t,n,f,d,b,w
e,e,outros,outros,f,n,f,g,b,h
p,p,s,n,t,outros,f,g,n,n
e,p,y,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,n
p,p,s,outros,t,outros,f,g,n,n
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,p
p,p,s,outros,f,outros,f,d,n,outros
e,p,outros,n,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,n
p,outros,outros,outros,f,f,f,g,b,h
e,p,y,outros,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
e,e,outros,n,f,n,f,g,b,k
e,p,y,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,u
p,p,y,outros,t,outros,f,outros,n,outros
e,e,s,n,f,n,f,g,b,n
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,n
p,p,s,n,f,outros,f,d,n,outros
e,p,y,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,u
e,e,s,n,f,n,f,g,b,k
e,p,outros,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,p
p,p,y,n,t,outros,f,outros,n,outros
e,p,outros,n,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,p
e,e,s,outros,f,n,f,g,b,h
e,e,outros,n,f,n,f,g,b,k
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,w
p,p,s,n,f,outros,f,d,n,outros
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,w
e,e,s,n,f,n,f,g,b,n
e,p,y,n,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,n
p,outros,outros,outros,f,f,f,p,b,g
e,p,outros,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,u
p,outros,outros,outros,f,f,f,d,b,h
e,p,y,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,n
p,outros,outros,outros,f,f,f,d,b,h
p,p,outros,n,f,outros,f,d,n,n
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,u
p,p,outros,outros,f,outros,f,d,n,outros
e,p,outros,outros,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,w
p,outros,outros,outros,f,f,f,d,b,p
e,p,y,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,p
p,outros,outros,outros,f,f,f,g,b,p
e,p,y,n,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,w
p,outros,outros,outros,f,f,f,p,b,g
e,p,outros,outros,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,n
p,outros,outros,outros,f,f,f,p,b,g
e,p,outros,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,p
p,p,outros,n,f,outros,f,d,n,outros
e,p,outros,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,w
e,e,s,outros,f,n,f,g,b,p
e,p,outros,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,p
e,e,outros,outros,f,n,f,g,b,h
e,p,y,n,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,u
p,p,outros,n,f,outros,f,d,n,outros
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,w
e,e,s,n,f,n,f,g,b,n
e,p,y,outros,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,p
p,outros,outros,outros,f,f,f,g,b,h
e,p,y,n,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,u
e,e,s,outros,f,n,f,g,b,h
e,p,outros,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
p,p,outros,outros,f,outros,f,d,n,outros
e,p,y,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,n
p,outros,outros,outros,f,f,f,d,b,g
e,p,outros,n,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,u
p,outros,outros,outros,f,f,f,d,b,g
e,p,outros,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,w
e,e,s,outros,f,n,f,g,b,p
e,p,y,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,w
p,p,outros,n,f,outros,f,d,n,outros
e,p,y,n,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,w
e,e,outros,n,f,n,f,g,b,h
e,p,outros,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,w
e,e,outros,outros,f,n,f,g,b,n
e,p,outros,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,u
p,p,outros,outros,f,outros,f,d,n,outros
e,p,y,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,p
e,e,s,n,f,n,f,g,b,p
e,p,y,outros,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,u
p,p,s,outros,f,outros,f,d,n,outros
e,p,y,outros,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,e,s,outros,f,n,f,g,b,k
e,p,y,outros,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,n
p,p,s,outros,f,outros,f,d,n,n
e,p,y,outros,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,w
e,e,outros,outros,f,n,f,g,b,k
e,p,y,outros,t,n,f,d,b,u
p,p,outros,n,f,outros,f,d,n,outros
e,p,y,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,n
p,outros,outros,outros,f,f,f,p,b,h
e,p,y,n,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,w
p,outros,outros,outros,f,f,f,p,b,g
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,p
e,p,y,outros,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,n
p,outros,outros,outros,f,f,f,p,b,h
e,p,outros,n,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,n,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,n
e,p,y,n,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,u
e,e,outros,n,f,n,f,g,b,n
e,p,y,outros,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,u
e,p,outros,n,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,w
e,p,outros,outros,t,n,f,d,b,p
p,outros,outros,outros,f,f,f,d,b,h
e,p,outros,outros,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,u
e,p,y,outros,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,n
